2025-05-27 21:36:59,082 - INFO - Episode 225 | Avg Reward: -0.0424 | Avg Q total: 0.6515 | Avg Loss: 0.3117 | Avg Entropy: 0.0500
2025-05-27 21:36:59,940 - INFO - Episode 226 | Avg Reward: -0.0360 | Avg Q total: 0.6755 | Avg Loss: 0.3059 | Avg Entropy: 0.0500
2025-05-27 21:37:00,770 - INFO - Episode 227 | Avg Reward: -0.0593 | Avg Q total: 0.6325 | Avg Loss: 0.5511 | Avg Entropy: 0.0500
2025-05-27 21:37:01,601 - INFO - Episode 228 | Avg Reward: -0.0829 | Avg Q total: 0.5922 | Avg Loss: 0.5872 | Avg Entropy: 0.0500
2025-05-27 21:37:02,444 - INFO - Episode 229 | Avg Reward: -0.0635 | Avg Q total: 0.6134 | Avg Loss: 0.4486 | Avg Entropy: 0.0500
2025-05-27 21:37:03,329 - INFO - Episode 230 | Avg Reward: -0.0077 | Avg Q total: 0.6738 | Avg Loss: 0.1798 | Avg Entropy: 0.0500
2025-05-27 21:37:04,148 - INFO - Episode 231 | Avg Reward: -0.0607 | Avg Q total: 0.6207 | Avg Loss: 0.3499 | Avg Entropy: 0.0500
2025-05-27 21:37:04,976 - INFO - Episode 232 | Avg Reward: -0.0321 | Avg Q total: 0.6532 | Avg Loss: 0.2439 | Avg Entropy: 0.0500
2025-05-27 21:37:05,805 - INFO - Episode 233 | Avg Reward: -0.0501 | Avg Q total: 0.6389 | Avg Loss: 0.4078 | Avg Entropy: 0.0500
2025-05-27 21:37:06,623 - INFO - Episode 234 | Avg Reward: -0.0137 | Avg Q total: 0.6568 | Avg Loss: 0.2350 | Avg Entropy: 0.0500
2025-05-27 21:37:07,486 - INFO - Episode 235 | Avg Reward: -0.0622 | Avg Q total: 0.6152 | Avg Loss: 0.5262 | Avg Entropy: 0.0500
2025-05-27 21:37:08,303 - INFO - Episode 236 | Avg Reward: -0.0162 | Avg Q total: 0.6975 | Avg Loss: 0.2991 | Avg Entropy: 0.0500
2025-05-27 21:37:09,171 - INFO - Episode 237 | Avg Reward: -0.0554 | Avg Q total: 0.6598 | Avg Loss: 0.2986 | Avg Entropy: 0.0500
2025-05-27 21:37:09,995 - INFO - Episode 238 | Avg Reward: -0.0349 | Avg Q total: 0.6879 | Avg Loss: 0.2359 | Avg Entropy: 0.0500
2025-05-27 21:37:10,811 - INFO - Episode 239 | Avg Reward: -0.0421 | Avg Q total: 0.6745 | Avg Loss: 0.3085 | Avg Entropy: 0.0500
2025-05-27 21:37:11,629 - INFO - Episode 240 | Avg Reward: -0.0257 | Avg Q total: 0.7060 | Avg Loss: 0.2505 | Avg Entropy: 0.0500
2025-05-27 21:37:12,479 - INFO - Episode 241 | Avg Reward: -0.0663 | Avg Q total: 0.6679 | Avg Loss: 0.4283 | Avg Entropy: 0.0500
2025-05-27 21:37:13,320 - INFO - Episode 242 | Avg Reward: -0.0715 | Avg Q total: 0.6963 | Avg Loss: 0.3872 | Avg Entropy: 0.0500
2025-05-27 21:37:14,148 - INFO - Episode 243 | Avg Reward: -0.0625 | Avg Q total: 0.7169 | Avg Loss: 0.3544 | Avg Entropy: 0.0500
2025-05-27 21:37:14,981 - INFO - Episode 244 | Avg Reward: -0.1171 | Avg Q total: 0.6280 | Avg Loss: 0.6773 | Avg Entropy: 0.0500
2025-05-27 21:37:15,870 - INFO - Episode 245 | Avg Reward: -0.0412 | Avg Q total: 0.6848 | Avg Loss: 0.2523 | Avg Entropy: 0.0500
2025-05-27 21:37:16,703 - INFO - Episode 246 | Avg Reward: -0.0400 | Avg Q total: 0.6919 | Avg Loss: 0.2520 | Avg Entropy: 0.0500
2025-05-27 21:37:17,555 - INFO - Episode 247 | Avg Reward: -0.0468 | Avg Q total: 0.6801 | Avg Loss: 0.3226 | Avg Entropy: 0.0500
2025-05-27 21:37:18,381 - INFO - Episode 248 | Avg Reward: -0.0017 | Avg Q total: 0.7302 | Avg Loss: 0.2322 | Avg Entropy: 0.0500
2025-05-27 21:37:19,206 - INFO - Episode 249 | Avg Reward: -0.0453 | Avg Q total: 0.7034 | Avg Loss: 0.3211 | Avg Entropy: 0.0500
2025-05-27 21:37:20,047 - INFO - Episode 250 | Avg Reward: -0.0409 | Avg Q total: 0.7077 | Avg Loss: 0.1979 | Avg Entropy: 0.0500
2025-05-27 21:37:20,876 - INFO - Episode 251 | Avg Reward: -0.0024 | Avg Q total: 0.7488 | Avg Loss: 0.1785 | Avg Entropy: 0.0500
2025-05-27 21:37:21,777 - INFO - Episode 252 | Avg Reward: -0.0592 | Avg Q total: 0.7351 | Avg Loss: 0.3304 | Avg Entropy: 0.0500
2025-05-27 21:37:22,623 - INFO - Episode 253 | Avg Reward: -0.1008 | Avg Q total: 0.6885 | Avg Loss: 0.7334 | Avg Entropy: 0.0500
2025-05-27 21:37:23,459 - INFO - Episode 254 | Avg Reward: -0.0107 | Avg Q total: 0.7684 | Avg Loss: 0.2125 | Avg Entropy: 0.0500
2025-05-27 21:37:24,301 - INFO - Episode 255 | Avg Reward: -0.0078 | Avg Q total: 0.7873 | Avg Loss: 0.1773 | Avg Entropy: 0.0500
2025-05-27 21:37:25,161 - INFO - Episode 256 | Avg Reward: -0.0031 | Avg Q total: 0.8272 | Avg Loss: 0.1061 | Avg Entropy: 0.0500
2025-05-27 21:37:25,990 - INFO - Episode 257 | Avg Reward: -0.0281 | Avg Q total: 0.7941 | Avg Loss: 0.2480 | Avg Entropy: 0.0500
2025-05-27 21:37:26,830 - INFO - Episode 258 | Avg Reward: -0.0351 | Avg Q total: 0.8186 | Avg Loss: 0.3614 | Avg Entropy: 0.0500
2025-05-27 21:37:27,691 - INFO - Episode 259 | Avg Reward: -0.0403 | Avg Q total: 0.8106 | Avg Loss: 0.2858 | Avg Entropy: 0.0500
2025-05-27 21:37:28,584 - INFO - Episode 260 | Avg Reward: -0.0328 | Avg Q total: 0.8289 | Avg Loss: 0.2315 | Avg Entropy: 0.0500
2025-05-27 21:37:29,416 - INFO - Episode 261 | Avg Reward: -0.0351 | Avg Q total: 0.8434 | Avg Loss: 0.2299 | Avg Entropy: 0.0500
2025-05-27 21:37:30,265 - INFO - Episode 262 | Avg Reward: -0.0731 | Avg Q total: 0.8028 | Avg Loss: 0.5258 | Avg Entropy: 0.0500
2025-05-27 21:37:31,099 - INFO - Episode 263 | Avg Reward: -0.0599 | Avg Q total: 0.8559 | Avg Loss: 0.3672 | Avg Entropy: 0.0500
2025-05-27 21:37:31,933 - INFO - Episode 264 | Avg Reward: -0.0390 | Avg Q total: 0.8756 | Avg Loss: 0.3134 | Avg Entropy: 0.0500
2025-05-27 21:37:32,790 - INFO - Episode 265 | Avg Reward: -0.0315 | Avg Q total: 0.8892 | Avg Loss: 0.2557 | Avg Entropy: 0.0500
2025-05-27 21:37:33,634 - INFO - Episode 266 | Avg Reward: -0.0788 | Avg Q total: 0.8519 | Avg Loss: 0.5063 | Avg Entropy: 0.0500
2025-05-27 21:37:34,544 - INFO - Episode 267 | Avg Reward: -0.0690 | Avg Q total: 0.8723 | Avg Loss: 0.4719 | Avg Entropy: 0.0500
2025-05-27 21:37:35,347 - INFO - Episode 268 | Avg Reward: 0.0057 | Avg Q total: 0.9440 | Avg Loss: 0.1344 | Avg Entropy: 0.0500
2025-05-27 21:37:36,142 - INFO - Episode 269 | Avg Reward: 0.0045 | Avg Q total: 0.9492 | Avg Loss: 0.1738 | Avg Entropy: 0.0500
2025-05-27 21:37:36,938 - INFO - Episode 270 | Avg Reward: -0.0418 | Avg Q total: 0.9124 | Avg Loss: 0.3872 | Avg Entropy: 0.0500
2025-05-27 21:37:37,760 - INFO - Episode 271 | Avg Reward: -0.0569 | Avg Q total: 0.9238 | Avg Loss: 0.4782 | Avg Entropy: 0.0500
2025-05-27 21:37:38,552 - INFO - Episode 272 | Avg Reward: -0.0300 | Avg Q total: 0.9600 | Avg Loss: 0.2130 | Avg Entropy: 0.0500
2025-05-27 21:37:39,346 - INFO - Episode 273 | Avg Reward: -0.0532 | Avg Q total: 0.9469 | Avg Loss: 0.3250 | Avg Entropy: 0.0500
2025-05-27 21:37:40,155 - INFO - Episode 274 | Avg Reward: -0.0479 | Avg Q total: 0.9563 | Avg Loss: 0.3986 | Avg Entropy: 0.0500
2025-05-27 21:37:40,962 - INFO - Episode 275 | Avg Reward: -0.0399 | Avg Q total: 0.9649 | Avg Loss: 0.3063 | Avg Entropy: 0.0500
2025-05-27 21:37:41,779 - INFO - Episode 276 | Avg Reward: -0.0276 | Avg Q total: 0.9573 | Avg Loss: 0.2889 | Avg Entropy: 0.0500
2025-05-27 21:37:42,660 - INFO - Episode 277 | Avg Reward: -0.1090 | Avg Q total: 0.9164 | Avg Loss: 0.6635 | Avg Entropy: 0.0500
2025-05-27 21:37:43,460 - INFO - Episode 278 | Avg Reward: -0.0634 | Avg Q total: 0.9362 | Avg Loss: 0.3709 | Avg Entropy: 0.0500
2025-05-27 21:37:44,252 - INFO - Episode 279 | Avg Reward: -0.0210 | Avg Q total: 0.9493 | Avg Loss: 0.2019 | Avg Entropy: 0.0500
2025-05-27 21:37:45,065 - INFO - Episode 280 | Avg Reward: -0.0635 | Avg Q total: 0.8974 | Avg Loss: 0.4468 | Avg Entropy: 0.0500
2025-05-27 21:37:45,858 - INFO - Episode 281 | Avg Reward: -0.1312 | Avg Q total: 0.8151 | Avg Loss: 0.9126 | Avg Entropy: 0.0500
2025-05-27 21:37:46,648 - INFO - Episode 282 | Avg Reward: -0.0373 | Avg Q total: 0.8826 | Avg Loss: 0.2733 | Avg Entropy: 0.0500
2025-05-27 21:37:47,471 - INFO - Episode 283 | Avg Reward: -0.0445 | Avg Q total: 0.8335 | Avg Loss: 0.3006 | Avg Entropy: 0.0500
2025-05-27 21:37:48,276 - INFO - Episode 284 | Avg Reward: -0.0182 | Avg Q total: 0.8719 | Avg Loss: 0.1468 | Avg Entropy: 0.0500
2025-05-27 21:37:49,086 - INFO - Episode 285 | Avg Reward: -0.0380 | Avg Q total: 0.8265 | Avg Loss: 0.3873 | Avg Entropy: 0.0500
2025-05-27 21:37:49,882 - INFO - Episode 286 | Avg Reward: -0.0067 | Avg Q total: 0.8376 | Avg Loss: 0.1487 | Avg Entropy: 0.0500
2025-05-27 21:37:50,784 - INFO - Episode 287 | Avg Reward: -0.0170 | Avg Q total: 0.8481 | Avg Loss: 0.2163 | Avg Entropy: 0.0500
2025-05-27 21:37:51,578 - INFO - Episode 288 | Avg Reward: -0.0157 | Avg Q total: 0.8360 | Avg Loss: 0.2519 | Avg Entropy: 0.0500
2025-05-27 21:37:52,405 - INFO - Episode 289 | Avg Reward: -0.0196 | Avg Q total: 0.8352 | Avg Loss: 0.2310 | Avg Entropy: 0.0500
2025-05-27 21:37:53,215 - INFO - Episode 290 | Avg Reward: -0.0601 | Avg Q total: 0.8063 | Avg Loss: 0.3974 | Avg Entropy: 0.0500
2025-05-27 21:37:54,021 - INFO - Episode 291 | Avg Reward: -0.0060 | Avg Q total: 0.8595 | Avg Loss: 0.1356 | Avg Entropy: 0.0500
2025-05-27 21:37:54,822 - INFO - Episode 292 | Avg Reward: -0.0361 | Avg Q total: 0.8615 | Avg Loss: 0.3737 | Avg Entropy: 0.0500
2025-05-27 21:37:55,630 - INFO - Episode 293 | Avg Reward: -0.0261 | Avg Q total: 0.8920 | Avg Loss: 0.1926 | Avg Entropy: 0.0500
2025-05-27 21:37:56,431 - INFO - Episode 294 | Avg Reward: -0.0142 | Avg Q total: 0.8993 | Avg Loss: 0.1903 | Avg Entropy: 0.0500
2025-05-27 21:37:57,252 - INFO - Episode 295 | Avg Reward: -0.0361 | Avg Q total: 0.8985 | Avg Loss: 0.3609 | Avg Entropy: 0.0500
2025-05-27 21:37:58,054 - INFO - Episode 296 | Avg Reward: -0.0405 | Avg Q total: 0.8934 | Avg Loss: 0.4459 | Avg Entropy: 0.0500
2025-05-27 21:37:58,920 - INFO - Episode 297 | Avg Reward: 0.0004 | Avg Q total: 0.9441 | Avg Loss: 0.1580 | Avg Entropy: 0.0500
2025-05-27 21:37:59,733 - INFO - Episode 298 | Avg Reward: 0.0085 | Avg Q total: 0.9872 | Avg Loss: 0.0971 | Avg Entropy: 0.0500
2025-05-27 21:38:00,544 - INFO - Episode 299 | Avg Reward: -0.0346 | Avg Q total: 0.9641 | Avg Loss: 0.2583 | Avg Entropy: 0.0500
2025-05-27 21:38:01,340 - INFO - Episode 300 | Avg Reward: -0.0171 | Avg Q total: 0.9609 | Avg Loss: 0.2037 | Avg Entropy: 0.0500
2025-05-27 21:38:02,154 - INFO - Episode 301 | Avg Reward: -0.0510 | Avg Q total: 0.9534 | Avg Loss: 0.2600 | Avg Entropy: 0.0500
2025-05-27 21:38:02,977 - INFO - Episode 302 | Avg Reward: -0.0343 | Avg Q total: 0.9960 | Avg Loss: 0.2469 | Avg Entropy: 0.0500
2025-05-27 21:38:03,782 - INFO - Episode 303 | Avg Reward: 0.0013 | Avg Q total: 1.0078 | Avg Loss: 0.1131 | Avg Entropy: 0.0500
2025-05-27 21:38:04,592 - INFO - Episode 304 | Avg Reward: -0.0121 | Avg Q total: 1.0329 | Avg Loss: 0.1501 | Avg Entropy: 0.0500
2025-05-27 21:38:05,396 - INFO - Episode 305 | Avg Reward: -0.0391 | Avg Q total: 1.0117 | Avg Loss: 0.2864 | Avg Entropy: 0.0500
2025-05-27 21:38:06,200 - INFO - Episode 306 | Avg Reward: -0.0479 | Avg Q total: 1.0127 | Avg Loss: 0.3273 | Avg Entropy: 0.0500
2025-05-27 21:38:07,058 - INFO - Episode 307 | Avg Reward: -0.0772 | Avg Q total: 0.9965 | Avg Loss: 0.4498 | Avg Entropy: 0.0500
2025-05-27 21:38:07,880 - INFO - Episode 308 | Avg Reward: -0.0345 | Avg Q total: 1.0564 | Avg Loss: 0.3662 | Avg Entropy: 0.0500
2025-05-27 21:38:08,692 - INFO - Episode 309 | Avg Reward: -0.0407 | Avg Q total: 1.0343 | Avg Loss: 0.3005 | Avg Entropy: 0.0500
2025-05-27 21:38:09,498 - INFO - Episode 310 | Avg Reward: -0.0500 | Avg Q total: 1.0229 | Avg Loss: 0.2770 | Avg Entropy: 0.0500
2025-05-27 21:38:10,316 - INFO - Episode 311 | Avg Reward: -0.0265 | Avg Q total: 1.0660 | Avg Loss: 0.3090 | Avg Entropy: 0.0500
2025-05-27 21:38:11,124 - INFO - Episode 312 | Avg Reward: -0.0588 | Avg Q total: 1.0080 | Avg Loss: 0.5178 | Avg Entropy: 0.0500
2025-05-27 21:38:11,923 - INFO - Episode 313 | Avg Reward: -0.0641 | Avg Q total: 0.9867 | Avg Loss: 0.2572 | Avg Entropy: 0.0500
2025-05-27 21:38:12,745 - INFO - Episode 314 | Avg Reward: -0.0960 | Avg Q total: 0.9392 | Avg Loss: 0.6883 | Avg Entropy: 0.0500
2025-05-27 21:38:13,561 - INFO - Episode 315 | Avg Reward: -0.0196 | Avg Q total: 1.0344 | Avg Loss: 0.1574 | Avg Entropy: 0.0500
2025-05-27 21:38:14,364 - INFO - Episode 316 | Avg Reward: -0.0519 | Avg Q total: 1.0012 | Avg Loss: 0.3618 | Avg Entropy: 0.0500
2025-05-27 21:38:15,242 - INFO - Episode 317 | Avg Reward: -0.0463 | Avg Q total: 0.9904 | Avg Loss: 0.2957 | Avg Entropy: 0.0500
2025-05-27 21:38:16,049 - INFO - Episode 318 | Avg Reward: -0.0621 | Avg Q total: 0.9567 | Avg Loss: 0.4128 | Avg Entropy: 0.0500
2025-05-27 21:38:16,891 - INFO - Episode 319 | Avg Reward: -0.1120 | Avg Q total: 0.9299 | Avg Loss: 0.6995 | Avg Entropy: 0.0500
2025-05-27 21:38:17,722 - INFO - Episode 320 | Avg Reward: -0.0678 | Avg Q total: 0.9647 | Avg Loss: 0.4192 | Avg Entropy: 0.0500
2025-05-27 21:38:18,521 - INFO - Episode 321 | Avg Reward: -0.0198 | Avg Q total: 0.9834 | Avg Loss: 0.2520 | Avg Entropy: 0.0500
2025-05-27 21:38:19,352 - INFO - Episode 322 | Avg Reward: -0.0134 | Avg Q total: 0.9711 | Avg Loss: 0.2427 | Avg Entropy: 0.0500
2025-05-27 21:38:20,181 - INFO - Episode 323 | Avg Reward: 0.0022 | Avg Q total: 0.9857 | Avg Loss: 0.1414 | Avg Entropy: 0.0500
2025-05-27 21:38:20,996 - INFO - Episode 324 | Avg Reward: -0.0315 | Avg Q total: 0.9744 | Avg Loss: 0.3070 | Avg Entropy: 0.0500
2025-05-27 21:38:21,829 - INFO - Episode 325 | Avg Reward: -0.0326 | Avg Q total: 0.9750 | Avg Loss: 0.2491 | Avg Entropy: 0.0500
2025-05-27 21:38:22,668 - INFO - Episode 326 | Avg Reward: -0.0384 | Avg Q total: 0.9814 | Avg Loss: 0.2945 | Avg Entropy: 0.0500
2025-05-27 21:38:23,538 - INFO - Episode 327 | Avg Reward: 0.0002 | Avg Q total: 1.0228 | Avg Loss: 0.1616 | Avg Entropy: 0.0500
2025-05-27 21:38:24,354 - INFO - Episode 328 | Avg Reward: -0.0390 | Avg Q total: 1.0071 | Avg Loss: 0.1916 | Avg Entropy: 0.0500
2025-05-27 21:38:25,181 - INFO - Episode 329 | Avg Reward: -0.0302 | Avg Q total: 1.0598 | Avg Loss: 0.3558 | Avg Entropy: 0.0500
2025-05-27 21:38:25,998 - INFO - Episode 330 | Avg Reward: -0.0171 | Avg Q total: 1.0761 | Avg Loss: 0.2429 | Avg Entropy: 0.0500
2025-05-27 21:38:26,811 - INFO - Episode 331 | Avg Reward: -0.0221 | Avg Q total: 1.1400 | Avg Loss: 0.1304 | Avg Entropy: 0.0500
2025-05-27 21:38:27,656 - INFO - Episode 332 | Avg Reward: -0.0244 | Avg Q total: 1.1137 | Avg Loss: 0.1605 | Avg Entropy: 0.0500
2025-05-27 21:38:28,478 - INFO - Episode 333 | Avg Reward: 0.0068 | Avg Q total: 1.1652 | Avg Loss: 0.1692 | Avg Entropy: 0.0500
2025-05-27 21:38:29,300 - INFO - Episode 334 | Avg Reward: -0.0210 | Avg Q total: 1.1783 | Avg Loss: 0.1877 | Avg Entropy: 0.0500
2025-05-27 21:38:30,127 - INFO - Episode 335 | Avg Reward: -0.0583 | Avg Q total: 1.1390 | Avg Loss: 0.3389 | Avg Entropy: 0.0500
2025-05-27 21:38:30,950 - INFO - Episode 336 | Avg Reward: -0.0042 | Avg Q total: 1.2331 | Avg Loss: 0.1558 | Avg Entropy: 0.0500
2025-05-27 21:38:31,840 - INFO - Episode 337 | Avg Reward: -0.0310 | Avg Q total: 1.2251 | Avg Loss: 0.1772 | Avg Entropy: 0.0500
2025-05-27 21:38:32,692 - INFO - Episode 338 | Avg Reward: -0.0338 | Avg Q total: 1.2491 | Avg Loss: 0.2760 | Avg Entropy: 0.0500
2025-05-27 21:38:33,513 - INFO - Episode 339 | Avg Reward: -0.0593 | Avg Q total: 1.2571 | Avg Loss: 0.4280 | Avg Entropy: 0.0500
2025-05-27 21:38:34,352 - INFO - Episode 340 | Avg Reward: -0.0477 | Avg Q total: 1.2937 | Avg Loss: 0.4087 | Avg Entropy: 0.0500
2025-05-27 21:38:35,179 - INFO - Episode 341 | Avg Reward: -0.0100 | Avg Q total: 1.3344 | Avg Loss: 0.2741 | Avg Entropy: 0.0500
2025-05-27 21:38:36,013 - INFO - Episode 342 | Avg Reward: -0.0316 | Avg Q total: 1.3116 | Avg Loss: 0.2658 | Avg Entropy: 0.0500
2025-05-27 21:38:36,835 - INFO - Episode 343 | Avg Reward: -0.0375 | Avg Q total: 1.3174 | Avg Loss: 0.2951 | Avg Entropy: 0.0500
2025-05-27 21:38:37,746 - INFO - Episode 344 | Avg Reward: -0.0100 | Avg Q total: 1.3761 | Avg Loss: 0.1757 | Avg Entropy: 0.0500
2025-05-27 21:38:38,566 - INFO - Episode 345 | Avg Reward: 0.0118 | Avg Q total: 1.3756 | Avg Loss: 0.1104 | Avg Entropy: 0.0500
2025-05-27 21:38:39,392 - INFO - Episode 346 | Avg Reward: 0.0110 | Avg Q total: 1.4308 | Avg Loss: 0.1542 | Avg Entropy: 0.0500
2025-05-27 21:38:40,233 - INFO - Episode 347 | Avg Reward: -0.0759 | Avg Q total: 1.3651 | Avg Loss: 0.3424 | Avg Entropy: 0.0500
2025-05-27 21:38:41,059 - INFO - Episode 348 | Avg Reward: -0.0514 | Avg Q total: 1.4500 | Avg Loss: 0.3410 | Avg Entropy: 0.0500
2025-05-27 21:38:41,890 - INFO - Episode 349 | Avg Reward: -0.0261 | Avg Q total: 1.5218 | Avg Loss: 0.3585 | Avg Entropy: 0.0500
2025-05-27 21:38:42,740 - INFO - Episode 350 | Avg Reward: -0.0338 | Avg Q total: 1.5285 | Avg Loss: 0.2436 | Avg Entropy: 0.0500
2025-05-27 21:38:43,612 - INFO - Episode 351 | Avg Reward: 0.0136 | Avg Q total: 1.5795 | Avg Loss: 0.1439 | Avg Entropy: 0.0500
2025-05-27 21:38:44,445 - INFO - Episode 352 | Avg Reward: 0.0092 | Avg Q total: 1.6345 | Avg Loss: 0.1190 | Avg Entropy: 0.0500
2025-05-27 21:38:45,286 - INFO - Episode 353 | Avg Reward: -0.0305 | Avg Q total: 1.6259 | Avg Loss: 0.2849 | Avg Entropy: 0.0500
2025-05-27 21:38:46,113 - INFO - Episode 354 | Avg Reward: -0.0484 | Avg Q total: 1.6376 | Avg Loss: 0.2765 | Avg Entropy: 0.0500
2025-05-27 21:38:46,937 - INFO - Episode 355 | Avg Reward: -0.0485 | Avg Q total: 1.6727 | Avg Loss: 0.2757 | Avg Entropy: 0.0500
2025-05-27 21:38:47,795 - INFO - Episode 356 | Avg Reward: -0.0098 | Avg Q total: 1.7348 | Avg Loss: 0.1965 | Avg Entropy: 0.0500
2025-05-27 21:38:48,624 - INFO - Episode 357 | Avg Reward: -0.0361 | Avg Q total: 1.7409 | Avg Loss: 0.2430 | Avg Entropy: 0.0500
2025-05-27 21:38:49,478 - INFO - Episode 358 | Avg Reward: -0.0202 | Avg Q total: 1.8370 | Avg Loss: 0.1775 | Avg Entropy: 0.0500
2025-05-27 21:38:50,378 - INFO - Episode 359 | Avg Reward: -0.0032 | Avg Q total: 1.8587 | Avg Loss: 0.1526 | Avg Entropy: 0.0500
2025-05-27 21:38:51,207 - INFO - Episode 360 | Avg Reward: -0.0738 | Avg Q total: 1.7537 | Avg Loss: 0.4075 | Avg Entropy: 0.0500
2025-05-27 21:38:52,042 - INFO - Episode 361 | Avg Reward: -0.0246 | Avg Q total: 1.8612 | Avg Loss: 0.2833 | Avg Entropy: 0.0500
2025-05-27 21:38:52,901 - INFO - Episode 362 | Avg Reward: -0.0205 | Avg Q total: 1.8283 | Avg Loss: 0.1628 | Avg Entropy: 0.0500
2025-05-27 21:38:53,725 - INFO - Episode 363 | Avg Reward: -0.0596 | Avg Q total: 1.8213 | Avg Loss: 0.3037 | Avg Entropy: 0.0500
2025-05-27 21:38:54,556 - INFO - Episode 364 | Avg Reward: 0.0025 | Avg Q total: 1.9205 | Avg Loss: 0.1521 | Avg Entropy: 0.0500
2025-05-27 21:38:55,379 - INFO - Episode 365 | Avg Reward: -0.0245 | Avg Q total: 1.8839 | Avg Loss: 0.3248 | Avg Entropy: 0.0500
2025-05-27 21:38:56,263 - INFO - Episode 366 | Avg Reward: -0.0212 | Avg Q total: 1.9241 | Avg Loss: 0.2091 | Avg Entropy: 0.0500
2025-05-27 21:38:57,101 - INFO - Episode 367 | Avg Reward: -0.0272 | Avg Q total: 1.9267 | Avg Loss: 0.2150 | Avg Entropy: 0.0500
2025-05-27 21:38:57,941 - INFO - Episode 368 | Avg Reward: -0.0558 | Avg Q total: 1.8990 | Avg Loss: 0.3241 | Avg Entropy: 0.0500
2025-05-27 21:38:58,763 - INFO - Episode 369 | Avg Reward: -0.0266 | Avg Q total: 1.9269 | Avg Loss: 0.3111 | Avg Entropy: 0.0500
2025-05-27 21:38:59,581 - INFO - Episode 370 | Avg Reward: -0.0155 | Avg Q total: 1.9568 | Avg Loss: 0.2076 | Avg Entropy: 0.0500
2025-05-27 21:39:00,409 - INFO - Episode 371 | Avg Reward: -0.0373 | Avg Q total: 1.9264 | Avg Loss: 0.2619 | Avg Entropy: 0.0500
2025-05-27 21:39:01,248 - INFO - Episode 372 | Avg Reward: -0.0230 | Avg Q total: 1.9311 | Avg Loss: 0.3143 | Avg Entropy: 0.0500
2025-05-27 21:39:02,074 - INFO - Episode 373 | Avg Reward: -0.0393 | Avg Q total: 1.9071 | Avg Loss: 0.3735 | Avg Entropy: 0.0500
2025-05-27 21:39:02,972 - INFO - Episode 374 | Avg Reward: -0.0418 | Avg Q total: 1.8679 | Avg Loss: 0.3729 | Avg Entropy: 0.0500
2025-05-27 21:39:03,802 - INFO - Episode 375 | Avg Reward: -0.0421 | Avg Q total: 1.8538 | Avg Loss: 0.2639 | Avg Entropy: 0.0500
2025-05-27 21:39:04,630 - INFO - Episode 376 | Avg Reward: -0.0293 | Avg Q total: 1.9181 | Avg Loss: 0.1577 | Avg Entropy: 0.0500
2025-05-27 21:39:05,468 - INFO - Episode 377 | Avg Reward: 0.0040 | Avg Q total: 1.9430 | Avg Loss: 0.1206 | Avg Entropy: 0.0500
2025-05-27 21:39:06,289 - INFO - Episode 378 | Avg Reward: -0.0242 | Avg Q total: 1.9301 | Avg Loss: 0.1889 | Avg Entropy: 0.0500
2025-05-27 21:39:07,122 - INFO - Episode 379 | Avg Reward: -0.0305 | Avg Q total: 1.9532 | Avg Loss: 0.2613 | Avg Entropy: 0.0500
2025-05-27 21:39:07,967 - INFO - Episode 380 | Avg Reward: -0.0345 | Avg Q total: 1.9412 | Avg Loss: 0.2938 | Avg Entropy: 0.0500
2025-05-27 21:39:08,793 - INFO - Episode 381 | Avg Reward: -0.0184 | Avg Q total: 1.9785 | Avg Loss: 0.1598 | Avg Entropy: 0.0500
2025-05-27 21:39:09,710 - INFO - Episode 382 | Avg Reward: -0.0676 | Avg Q total: 1.9223 | Avg Loss: 0.5320 | Avg Entropy: 0.0500
2025-05-27 21:39:10,543 - INFO - Episode 383 | Avg Reward: -0.0151 | Avg Q total: 2.0613 | Avg Loss: 0.1696 | Avg Entropy: 0.0500
2025-05-27 21:39:11,382 - INFO - Episode 384 | Avg Reward: -0.0256 | Avg Q total: 2.0443 | Avg Loss: 0.2632 | Avg Entropy: 0.0500
2025-05-27 21:39:12,230 - INFO - Episode 385 | Avg Reward: 0.0048 | Avg Q total: 2.1008 | Avg Loss: 0.1617 | Avg Entropy: 0.0500
2025-05-27 21:39:13,080 - INFO - Episode 386 | Avg Reward: -0.0203 | Avg Q total: 2.0903 | Avg Loss: 0.2286 | Avg Entropy: 0.0500
2025-05-27 21:39:13,920 - INFO - Episode 387 | Avg Reward: -0.0063 | Avg Q total: 2.1015 | Avg Loss: 0.1578 | Avg Entropy: 0.0500
2025-05-27 21:39:14,756 - INFO - Episode 388 | Avg Reward: -0.0125 | Avg Q total: 2.1359 | Avg Loss: 0.1805 | Avg Entropy: 0.0500
2025-05-27 21:39:15,586 - INFO - Episode 389 | Avg Reward: -0.0274 | Avg Q total: 2.1570 | Avg Loss: 0.4004 | Avg Entropy: 0.0500
2025-05-27 21:39:16,476 - INFO - Episode 390 | Avg Reward: -0.0369 | Avg Q total: 2.2047 | Avg Loss: 0.2421 | Avg Entropy: 0.0500
2025-05-27 21:39:17,320 - INFO - Episode 391 | Avg Reward: -0.0340 | Avg Q total: 2.2190 | Avg Loss: 0.3071 | Avg Entropy: 0.0500
2025-05-27 21:39:18,164 - INFO - Episode 392 | Avg Reward: -0.0155 | Avg Q total: 2.3055 | Avg Loss: 0.1891 | Avg Entropy: 0.0500
